"T_horizon: 3 ms, N_MPC = 3, timesteps = [0 s, 1 ms, 2 ms, 3 ms]
",1.1471474170684814,2.277972459793091,0.07051676934022845,0.06732002981237849,0.06828030535387543,0.05332891377672994,0.04257338548399789,0.01805349169198018
"T_horizon: 4 ms, N_MPC = 4, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms]
",1.5290186405181885,2.761308431625366,0.023889512524824914,0.034602373317465074,0.024562122014437898,0.006899029658398028,0.005197896416802646,0.01156854939238711
"T_horizon: 5 ms, N_MPC = 5, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms]
",1.2474675178527832,2.5560202598571777,0.00774871412222675,0.007970453048570204,0.004815363386239636,0.0009933100975609505,0.0005965592292674394,0.0012617299327649326
"T_horizon: 6 ms, N_MPC = 6, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms]
",1.4848225116729736,2.881899118423462,0.005087219510376198,0.005940402013378135,0.0038425457815722576,0.000646699006918511,0.0003723471299120359,0.0007065411192009708
"T_horizon: 7 ms, N_MPC = 7, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms]
",1.616612434387207,3.088925838470459,0.003897028154815347,0.0048340974578120225,0.0031821926383728033,0.0005071922379059586,0.00028323680888038435,0.0004968370881190976
"T_horizon: 8 ms, N_MPC = 8, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 7 ms, 8 ms]
",1.8620104789733887,3.4432592391967773,0.003211964280848785,0.004079616196954081,0.0026978386326515585,0.0004306513049208933,0.00023551501611831442,0.0003821187166090296
"T_horizon: 9 ms, N_MPC = 9, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 8 ms, 9 ms]
",2.1269726753234863,3.8019349575042725,0.002755493657321705,0.003517546867775867,0.00233741780365356,0.00038116749688703794,0.0002005697936904777,0.0003025637606820278
"T_horizon: 10 ms, N_MPC = 10, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 9 ms, 10 ms]
",2.4413936138153076,4.224792003631592,0.0024157617813331737,0.003085638795600106,0.0020627624596926734,0.0003475399922391224,0.0001731209012231057,0.0002513278073501065
"T_horizon: 11 ms, N_MPC = 11, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 10 ms, 11 ms]
",2.6196889877319336,4.452271461486816,0.0021494558557613535,0.002744470440484145,0.0018495153959332301,0.00032443726216579863,0.00015125718422001724,0.00022470091842521152
"T_horizon: 12 ms, N_MPC = 12, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 11 ms, 12 ms]
",2.8445143699645996,4.7448341846466064,0.0019338424934539958,0.0024680948590866778,0.0016809738389462494,0.0003094852399544219,0.00013367681640926493,0.0002068719860220652
"T_horizon: 13 ms, N_MPC = 13, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 12 ms, 13 ms]
",3.08659291267395,5.052865743637085,0.0017552534317015758,0.0022398806422943797,0.0015473010639148565,0.00029970535202794015,0.00011927925603452929,0.00019345362258652558
"T_horizon: 14 ms, N_MPC = 14, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 13 ms, 14 ms]
",3.373833179473877,5.428261041641235,0.0016048086450955532,0.0020509408595350714,0.0014433635828377657,0.000293401390855315,0.00010721370027464912,0.0001828175916452988
"T_horizon: 15 ms, N_MPC = 15, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 14 ms, 15 ms]
",3.6395628452301025,5.776543617248535,0.0014776145646892547,0.0018906649632956622,0.0013575683270398745,0.0002895539824965749,9.691321513815948e-05,0.00018026986541318663
"T_horizon: 16 ms, N_MPC = 16, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 15 ms, 16 ms]
",3.8928658962249756,6.093703269958496,0.0013685077128115194,0.0017527818987742435,0.0012846737897344337,0.00028759352481840726,8.899919065118236e-05,0.00018524407882718102
"T_horizon: 17 ms, N_MPC = 17, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 16 ms, 17 ms]
",4.133538722991943,6.418999195098877,0.0012736676141308903,0.001633133211612257,0.0012216390719595744,0.00028703436408562664,8.457987663481e-05,0.0001916765306613177
"T_horizon: 18 ms, N_MPC = 18, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 17 ms, 18 ms]
",4.40635871887207,6.75346040725708,0.001190207364686955,0.0015282897891161396,0.001166473555304471,0.00028749229865422475,8.175623153448499e-05,0.00019879033330188488
"T_horizon: 19 ms, N_MPC = 19, timesteps = [0 s, 1 ms, 2 ms, 3 ms, 4 ms, 5 ms, 6 ms, 7 ms, ..., 18 ms, 19 ms]
",4.668525695800781,7.123290777206421,0.001116009623237763,0.001435658582031957,0.0011177792723555337,0.0002888694274331625,8.001483102013381e-05,0.00020618406784706847
